target_file,sha256,rows,valid_rows,invalid_rows,nonpositive_error_rows,exact_duplicate_rows,exact_duplicate_fraction,repeated_epoch_rows,repeated_epoch_fraction,conflicting_epoch_rows,reference_count,instrument_count,provenance_confounded,untraceable_rows,rv_full_span,rv_robust_90pct_span,full_to_robust_span_ratio,median_uncertainty,inference_ready
K2-167_RV.csv,d5357faf239e277f16d95f2044df1b4f5afdd9e5a98d20d0e8bdb888001383b9,203,203,0,0,0,0.0,164,0.8078817733990148,164,0,1,False,0,22.23008146059874,12.521338991700759,1.7753757385957694,1.22629818771647,False
K2-263_RV.csv,4d0a42272900b9915468212e318541c996f053d7edd1d32d9fa79baaef9fb15b,192,192,0,0,0,0.0,16,0.08333333333333333,16,0,1,False,0,39.77705823819997,11.67033087726304,3.4083916434362997,2.3489932788256755,False
K2-32_RV.csv,c595acb34beb89679cc21ad528c7d40686ea49d0b05b3c8636a1fba0221feaa3,247,247,0,0,0,0.0,0,0.0,0,0,1,False,0,11976.642272929508,25.600859410410976,467.82188366922657,3.5464797878368897,False
K2-3_RV.csv,15daae9f33aa85359fcae7123ec3cfb848d0dde0af3b60c8e811e9805a2ec68c,692,692,0,0,0,0.0,354,0.5115606936416185,354,0,1,False,0,65.5745566327023,21.63665642005799,3.0307158074531437,3.249871089953415,False
KELT-11_RV.csv,e96f8a06066d811e316ceb36e556efb50b4abbc4569171db120bee40b354c6c3,354,354,0,0,0,0.0,0,0.0,0,1,1,False,0,35008.9149825616,39.22448930847895,892.5269799495874,0.877217044847354,False
UID_0007513_RVC_003.tbl_RV.csv,824f85c164a5d2f12ffa532c534e444ad9dd3d24bbc95a4349f18dfb9460a6af,268,268,0,0,0,0.0,0,0.0,0,0,1,False,0,364.4,244.59499999999997,1.4898096853983116,8.6,True
UID_0007513_RVC_004.tbl_RV.csv,39accca815f4b3e36f815b586e95ad40651ba016df49dd5a7ed84a77c1a06847,248,248,0,0,0,0.0,0,0.0,0,0,1,False,0,329.82000000000005,239.00599999999997,1.3799653565182468,7.575,True
UID_0007513_RVC_007.tbl_RV.csv,9b455fe87c043bf69cc53cefd88e0fb5197126969ded8e412913bd0c50c7c9d4,284,284,0,0,0,0.0,0,0.0,0,0,1,False,0,359.3,250.96999999999994,1.4316452165597486,7.1,True
UID_0007513_RVC_009.tbl_RV.csv,3ac454684808bc7d25f08160d857b4173a058fa8f4eb72e43db0a4bcc010b2e9,312,312,0,0,0,0.0,0,0.0,0,0,1,False,0,382.5,257.38899803135,1.4860775049655053,3.53,True
UID_0008102_RVC_003.tbl_RV.csv,05e5e94a5da01092494e615f926ef23cce5d3e18bda83306056904fb6b0ff28d,535,535,0,0,0,0.0,0,0.0,0,0,1,False,0,37.5600013733,21.414000129724997,1.7539927685515686,1.39,True
UID_0009884_RVC_001.tbl_RV.csv,27103e2f5cc71ed80299fc00a9c4f37263c8237990fb4bde45d0647ccfd8c011,678,678,0,0,0,0.0,0,0.0,0,0,1,False,0,134.8,90.325,1.492388596734016,5.95,True
UID_0024813_RVC_003.tbl_RV.csv,90f6bcd5fd4c642e0fb664091fd333048719e199a7d43b796e3d46794c314938,259,259,0,0,0,0.0,0,0.0,0,0,1,False,0,42.3199996949,30.07599925998,1.4071020327232227,2.03,True
UID_0043587_RVC_002.tbl_RV.csv,197d337d9fcc77f491b5e66434004c3a3bccb2bb980b62bf5c3d14a7acf0a05c,250,250,0,0,0,0.0,0,0.0,0,0,1,False,0,272.95,215.81799999999998,1.2647230536841227,3.3,True
UID_0043587_RVC_006.tbl_RV.csv,7266e5f64bfb488a27c0d53c42ab918c9dd1bb3c4f8a652f695976ba36e873d6,193,193,0,0,0,0.0,0,0.0,0,0,1,False,0,203.7078648735,148.55787691636,1.3712357035648144,0.5623861,True
UID_0043587_RVC_008.tbl_RV.csv,5ca493ed95a03b4783a43a7f005bb3c3032a82155d98217d11c9232bd4132d40,274,274,0,0,0,0.0,0,0.0,0,0,1,False,0,272.030014038,218.80450058014998,1.2432560268034938,1.6949999,True
UID_0047202_RVC_005.tbl_RV.csv,541b46e3f3671152b2409ec4de575a28b92514b2b4a4339100d93b53a00f0e5a,257,257,0,0,0,0.0,0,0.0,0,0,1,False,0,143.0,119.60000000000218,1.1956521739130217,5.0,True
UID_0050583_RVC_001.tbl_RV.csv,ea68219c9d2ec0f7c35e58dc5c474b82298982e23b5759cfc305bb3635f692bd,205,205,0,0,0,0.0,0,0.0,0,0,1,False,0,546.2,446.06,1.2244989463300902,6.1,True
UID_0053721_RVC_003.tbl_RV.csv,4a3521ffa367fa4906f18fad7919039ad6f6cb9b326fd8714ecace5e5e455c61,200,200,0,0,0,0.0,0,0.0,0,0,1,False,0,86.8,55.115,1.574888868729021,1.7,True
UID_0053721_RVC_008.tbl_RV.csv,e2ab6c50ed2e7ef418cdd6159c6e6de00eb38da7f4d0792ac48a3866a544b867,215,215,0,0,0,0.0,0,0.0,0,0,1,False,0,141.4700012207,105.12099990843998,1.3457824920227155,2.1500001,True
UID_0096100_RVC_001.tbl_RV.csv,f52b0b81db25e076203924c617a017b4fca9c253f15a954c2b4e65dbf84d9cb5,229,229,0,0,0,0.0,0,0.0,0,0,1,False,0,11.34875769054,6.83343142437,1.6607699683744592,0.5816085,True
UID_0096441_RVC_003.tbl_RV.csv,2efb602829be0ce90512aad3f66481e5493750566deecb4ef58e0e0c393f3633,223,223,0,0,0,0.0,0,0.0,0,0,1,False,0,270.2299958,196.36253506999998,1.3761789931244648,3.1006532,True
UID_0096901_RVC_004.tbl_RV.csv,c450cd77cda473f862d8b5101944ebaddcd83a32b4c8b683ed56695bf5dff81a,447,447,0,0,0,0.0,0,0.0,0,0,1,False,0,1209.3,229.94999999999993,5.258969341161123,5.5,True
UID_0113357_RVC_001.tbl_RV.csv,97aebdafae072c079c0917b709b4c6e301bf0d61f8e57272ec92c29f67cb0732,256,256,0,0,0,0.0,0,0.0,0,0,1,False,0,143.5,117.9,1.2171331636980491,6.4,True
UID_0113357_RVC_005.tbl_RV.csv,5272bc1923fcecca45500d778598c589377886ca88a3a1e3748d508aefe4e039,202,202,0,0,0,0.0,0,0.0,0,0,1,False,0,183.4713974004,133.25175495146,1.3768779065403955,2.01335145,True
